ID,UPC,c__baseSku,brand,c__configurableProduct,c__fuelType,c__ignitionType,c__isDiscontinued,c__isSharedVariationProduct,c__isStepVariationProduct,manufacturerSKU,name__default,c__parentSku,c__productCategory,c__productTypeNonoperative,c__series,c__seriesNumber,c__sku,c__skuLP,c__skuNG,c__style,c__unitSku,c__ventType,variants,variationGroups,productSets
tmck,629169026517,,Napoleon,,,,,TRUE,TRUE,TMCK,Napoleon Metallic Black Adjustable Mounting Cabinet | TMCK |,"GT8NSB,GT8PSB,GVFT8N,GVFT8P",Additional Accessories,Variation Product,,,TMCK,,,,,,,,
tmcss,629169026500,,Napoleon,,,,,TRUE,TRUE,TMCSS,Napoleon Brushed Stainless Steel Adjustable Mounting Cabinet | TMCSS |,"GT8NSB,GT8PSB,GVFT8N,GVFT8P",Additional Accessories,Variation Product,,,TMCSS,,,,,,,,
tmv,720968296016,,Empire,,,,,TRUE,TRUE,TMV,"Empire Wall Thermostat, Reed Switch | TMV |","VFD30CC, VFD20CC, VFD10CC, VFLC20, VFLC28, VFPC20, VFPC28, VFPA36, VFP36, VFPA32, VFP24FP, VFD26, DVD36FP, VFD26FP, VFLB60FP, VFLB48FP, VFLB36FP, DVP30CC, DVP20CC, DVL25IN, DVL33IN, DVC20IN, DVC26IN, DVD32FP, DVCD32FP, DVCD36FP, DVP42FP, DVD42FP, DVC28IN, DVP48FP, DVCD42FP, DVCC42BP, DVD48FP, DVX36FP, DVCX36FP, DVCX42FP, DVX42FP, DVCP32BP, DVCC32BP, DVCC36BP, DVCP36BP, DVP36FP, DVP36, DVCP36, DVCP42BP, VFSL30FP",Remote Controls,Variation Product,,,TMV,,,,,,,,
tn10_lega,,TN10,True North,,Wood,,,,,TN10.LEGA,True North TN10 Wood Stove | 31010004,,Wood Stoves,Product,TN10,,TN10.LEGA,,,Traditional,,Vented,,,
tn20_bpmbkb,,,True North,,,,,,TRUE,TN20.BPMBKB,True North Black Backing Plate | 31120002 |,,Decorative Surrounds,Variation Product,,,TN20.BPMBKB,,,,,,,,
tn20_insb,,TN20,True North,,Wood,,,,,TN20.INSB,True North TN20 Wood Insert | 31040002 |,,Wood Inserts,Product,TN20 Insert,,TN20.INSB,,,Traditional,,Vented,,,
tn20_legb,,TN20,True North,TRUE,Wood,,,,,TN20.LEGB,True North TN20 Wood Stove | 310100,,Wood Stoves,Option Product,TN20 Stove,20,TN20.LEGB,,,Traditional,,Vented,,,
tn20_legb-set,,,,,,,,,,,True North TN20 Wood Stove | 310100,,,Product Set,,,,,,,,,,,tn20_legb
tn20_surexta,,,True North,,,,,,TRUE,TN20.SUREXTA,True North Extension Surround | 31250001 |,,Decorative Surrounds,Variation Product,,,TN20.SUREXTA,,,,,,,,
tn24_bodya,,TN24,True North,TRUE,Gas,Millivolt or Electronic Ignition,,,,TN24.BODYA,True North TN24 Direct-Vent Gas Stove | 32010001,,Gas Stoves,Option Product,TN24,24,TN24.BODYA,,32010001,Traditional,,Direct-Vent,,,
tn24_bodya-set,,,,,,,,,,,Products True North TN24 Direct Vent Gas Stove | 32010001,,,Product Set,,,,,,,,,,,tn24_bodya
tn24_lpkita,,,True North,,,,,,TRUE,TN24.LPKITA,True North Natural to Propane Gas Conversion Kit | 32180001 |,,Conversion Kits,Variation Product,,,TN24.LPKITA,,,,,,,,
tpi35,,,Timberwolf,,Pellet,,,,,TPI35,Timberwolf Painted Black Pellet Insert | TPI35 |,,Pellet Inserts,Product,Timberwolf,,TPI35,,,Traditional,,,,,
tps35,,,Timberwolf,,,,,,,TPS35,Timberwolf Painted Black Pellet Stove | TPS35 |,,Pellet Stoves,Product,,,TPS35,,,,,,,,
tr11,716032049244,,Majestic,,,,,,,TR11,Majestic Wood Burning Vent Pipe Cap Round | TR11 |,,Venting Components,Product,,,TR11,,,,,,,,
tr11t-b,652174767007,,Majestic,,,,,,,TR11T-B,Majestic Wood Burning SL1100 Round Telescoping Termination Cap | TR11T-B |,,Venting Components,Product,,,TR11T-B,,,,,,,,
tr344,716032028287,,Majestic,,,,,,,TR344,Majestic Wood Burning Vent Pipe Cap Round | TR344 |,,Venting Components,Product,,,TR344,,,,,,,,
trap-vss,652174581986,,Majestic,,,,,,,TRAP-VSS,"Majestic DVP 5""x 8"" Vinyl Siding Shield | TRAP-VSS |",,Venting Components,Product,,,TRAP-VSS,,,,,,,,
trc,43593043177,,Superior,,,,,TRUE,TRUE,TRC,Superior Receiver & Hand Held T-Stat Remote Control | TRC |,"VCM3026ZTN, VCM3026ZTP, VCM3026ZMN, VCM3026ZMP, VRT4032ZMN, VRT4032ZMP, VRT4032ZEN, VRT4032ZEP, VRT4036ZMN, VRT4036ZMP, VRT4036ZEN, VRT4036ZEP, LVD18CH, LVD24CH, LVD18GO-B, LVD24GO-B, LVD18CHHD, LVD24CHHD, LTF18RS, LTF24RS, LTF30RS, LTF18WT, LTF24WT, LTF30WT, LBG18BM, LBG24BM, LBG30BM, LMF24GTA, LMF24GTB, LMF30GTA, LMF30GTB, LMF36GTA, LMF36GTB, LMF24MOA, LMF24MOB, LMF30MOA, LMF30MOB, LMF36MOA, LMF36MOB, FVFM27NR, FVFM27PR",Remote Controls,Variation Product,,,TRC,,,,,,,,
trmk-blk-lin60,43593070470,,Superior,,,,,TRUE,TRUE,TRMK-BLK-LIN60,Superior Black Linear Trim Kit | TRMK-BLK-LIN60 |,"DRL4060TEN-B, DRL6060TEN-B",Trim Kits,Variation Product,,,TRMK-BLK-LIN60,,,,,,,,
trno_19blowa,,,True North,,,,,,TRUE,TRNO.19BLOWA,True North TN19/TN20 Blower | 31140001 |,,Blowers,Variation Product,,,TRNO.19BLOWA,,,,,,,,
trw,720968086815,,Empire,,,,,TRUE,TRUE,TRW,Empire White Mountain Hearth Wireless Wall Thermostat | TRW |,"VFD30CC, VFD20CC, VFD10CC, VFLC20, VFLC28, VFPC20, VFPC28, DVD36FP, VFPA36, VFP36, VFPA32, VFP24FP, VFD26, VFD26FP, VFSL30FP, VFLB48FP, VFLB36FP, DVP30CC, DVP20CC, DVL25IN, DVL33IN, DVC20IN, DVC26IN, DVD32FP, DVCD32FP, DVC28IN, DVCD36FP, DVD42FP, DVP42FP, DVP48FP, DVCD42FP, DVCP42BP, DVCC42BP, DVD48FP, DVX36FP, DVCX36FP, DVCX42FP, DVX42FP, DVCP32BP, DVCC32BP, DVCC36BP, DVCP36BP, DVP36FP, DVP36, DVCP36",Remote Controls,Variation Product,,,TRW,,,,,,,,
ts,796310009108,,Monessen,,,,,TRUE,TRUE,TS,Monessen Thermostat Bulb Sensor For Millivolt Models | TS |,"VFF32, VFF36, VFC24, VFI33, VFC32, PH24, PH18, NB24, NB18, MJ27, MJ22, LYR30, LYR24, LYR18, GG24, GG18, EYF24, EYF18,",Remote Controls,Variation Product,,,TS,,,,,,,,
ts_r-2a,,,Skytech,,,,,,,TS/R-2A,Skytech Systems Manual Wall Thermostat Battery Operated Wireless LCD Remote | TS/R-2A |,,Remote Controls,Product,,,TS/R-2A,,,,,,,,
tsmt,,,Majestic,,,,TRUE,,,TSMT,Majestic Touch Screen Hand Held Remote | TSMT |,,Remote Controls,Product,,,TSMT,,,,,,,,
tspk-b,,,Superior,,,,,TRUE,TRUE,TSPK-B,Superior Black Touch-up Spray Paint Kit | TSPK-B |,"WXS2016WS, WXS2021WS-B",Paints,Variation Product,,,TSPK-B,,,,,,,,
tsrc,43593043160,,Superior,,,,,TRUE,TRUE,TSRC,Superior Receiver & Touch Screen Remote Control | TSRC |,"VCM3026ZTN, VCM3026ZTP, VCM3026ZMN, VCM3026ZMP, VRT4032ZMN, VRT4032ZMP, VRT4032ZEN, VRT4032ZEP, VRT4036ZMN, VRT4036ZMP, VRT4036ZEN, VRT4036ZEP, LVD18CH, LVD24CH, LVD18GO-B, LVD24GO-B, LVD18CHHD, LVD24CHHD, LTF18RS, LTF24RS, LTF30RS, LTF18WT, LTF24WT, LTF30WT, LBG18BM, LBG24BM, LBG30BM, LMF24GTA, LMF24GTB, LMF30GTA, LMF30GTB, LMF36GTA, LMF36GTB, LMF24MOA, LMF24MOB, LMF30MOA, LMF30MOB, LMF36MOA, LMF36MOB, FVFM27NR, FVFM27PR",Remote Controls,Variation Product,,,TSRC,,,,,,,,
twi-mod-bk,652174745470,,Majestic,,,,,TRUE,TRUE,TWI-MOD-BK,Majestic Black Contemporary Front With Built In Overlapping Surround | TWI-MOD-BK |,"TWILIGHT-II-C, TWILIGHT-II-MDC",Decorative Surrounds,Variation Product,,,TWI-MOD-BK,,,,,,,,
twi-mod-gy,652174745487,,Majestic,,,,,TRUE,TRUE,TWI-MOD-GY,Majestic Fog Gray Contemporary Front With Built In Overlapping Surround | TWI-MOD-GY |,"TWILIGHT-II-C, TWILIGHT-II-MDC",Decorative Surrounds,Variation Product,,,TWI-MOD-GY,,,,,,,,
twilight-ii-c,652174745555,TWILIGHT,Majestic,TRUE,Gas,Electronic Ignition,,,,TWILIGHT-II-C,Majestic Twilight II Indoor Outdoor See Thru Gas Fireplace | TWILIGHT-II-C |,,Gas Fireplaces,Option Product,Twilight II,,TWILIGHT-II-C,,TWILIGHT-II-C,See-Thru,,Direct-Vent,,,
twilight-ii-mdc,,TWILIGHT-II,Majestic,TRUE,Gas,Electronic Ignition,,,,TWILIGHT-II-MDC,Majestic Twilight II Modern Indoor/Outdoor See-Through Gas Fireplace | TWILIGHT-II-MDC |,,Gas Fireplaces,Option Product,Twilight II,,TWILIGHT-II-MDC,,,See-Through,,Direct Vent,,,
ud4,716032007657,,Majestic,,,,,TRUE,TRUE,UD4,Majestic Uninsulated Flex Duct Chimney Air Kits | UD4 |,"RBV4236, RBV4842, SB60, SB80, SB100, DSR36, DSR42, BE36, BE42, SA36, SA42",Venting Components,Variation Product,,,UD4,,,,,,,,
ud6,652174532513,,Majestic,,,,,TRUE,TRUE,UD6,Majestic Uninsulated Flex Duct Chimney Air Kits | UD6 |,"ASH36, ASH42, ASH50",Venting Components,Variation Product,,,UD6,,,,,,,,
ugk,629169019373,,Napoleon,,,,,,TRUE,UGK,Napoleon Arched Black Upper Inset | UGK |,NZ6000-1,Front Accents,Variation Product,,,UGK,,,,,,,,
uv36sh4,,,Majestic,,,,TRUE,TRUE,TRUE,UV36SH4,"Majestic Al Fresco 4"" Stainless Steel Hood for 36"" | UV36SH4 |","ODGSR42AR, ODGSR36AR",Miscellaneous,Variation Product,,,UV36SH4,,,,,,,,
uv42sh4,,,Majestic,,,,TRUE,TRUE,TRUE,UV42SH4,"Majestic Al Fresco 4"" Stainless Steel Hood for 42"" | UV42SH4 |","ODGSR42AR, ODGSR36AR",Miscellaneous,Variation Product,,,UV42SH4,,,,,,,,
uzi,778272195556,,Superior,,,,,TRUE,TRUE,UZI,Superior Outside Air Kit | UZI |,"WXS2016WS, WXS2021WS-B",Air Kits,Variation Product,,,UZI,,,,,,,,
uziad,778272646003,,Superior,,,,,TRUE,TRUE,UZIAD,"Superior 4"" Flex Adaptor | UZIAD |","WXS2016WS, WXS2021WS-B",Air Kits,Variation Product,,,UZIAD,,,,,,,,
uzy5,778272759895,,Superior,,,,TRUE,,,UZY5,Superior Heat Activated On/Off Pre-wired Fan Kit | UZY5 |,,Blowers,Product,,,UZY5,,,,,,,,
v12f-10dm,43593042521,,Superior,,,,,,,V12F-10DM,Superior Roof Flashing 6/12 to12/12 Pitch | V12F-10DM |,,Venting Components,Product,,,V12F-10DM,,,,,,,,
v12f-8dm,43593040992,,Superior,,,,,,,V12F-8DM,Superior Roof Flashing 6/12 to12/12 Pitch | V12F-8DM |,,Venting Components,Product,,,V12F-8DM,,,,,,,,
v6f-10dm,43593042538,,Superior,,,,,,,V6F-10DM,Superior Roof Flashing 0 to 6/12 Pitch | V6F-10DM |,,Venting Components,Product,,,V6F-10DM,,,,,,,,
v6f-8dm,43593041005,,Superior,,,,,,,V6F-8DM,"Superior Roof Flashing 0 to 6/12 Pitch (30"" Base) | V6F-8DM |",,Venting Components,Product,,,V6F-8DM,,,,,,,,
v6fs-8dm,43593041012,,Superior,,,,,,,V6FS-8DM,"Superior Roof Flashing 0 to 6/12 Pitch (24"" Base) | V6FS-8DM |",,Venting Components,Product,,,V6FS-8DM,,,,,,,,
vb2h42hp,720968994516,,Empire,,,,TRUE,,,VB2H42HP,Empire Hammered Pewter Extended Hood | VB2H42HP |,,Miscellaneous,Product,,,VB2H42HP,,,,,,,,
vb2h42ss,720968994509,,Empire,,,,TRUE,,,VB2H42SS,Empire Stainless Steel Extended Hood | VB2H42SS |,,Miscellaneous,Product,,,VB2H42SS,,,,,,,,
vb4h32bl,720968995476,,Empire,,,,,,TRUE,VB4H32BL,Empire Black Extended Hood | VB4H32BL |,,Miscellaneous,Variation Product,,,VB4H32BL,,,,,,,,
vb4h36bl,720968995438,,Empire,,,,,TRUE,TRUE,VB4H36BL,Empire Black Extended Hood | VB4H36BL |,"VFP36, VFPA36",Miscellaneous,Variation Product,,,VB4H36BL,,,,,,,,
vb4h42bl,720968995391,,Empire,,,,,,,VB4H42BL,Empire Black Extended Hood | VB4H42BL |,,Miscellaneous,Product,,,VB4H42BL,,,,,,,,
vbf32tbl,720968994653,,Empire,,,,,,,VBF32TBL,Empire Black Steel Frame for Breckenridge Premium 32 | VBF32TBL |,,Decorative Fronts,Product,,,VBF32TBL,,,,,,,,
vbf32thp,720968994622,,Empire,,,,,,,VBF32THP,Empire Hammered Pewter Steel Frame for Breckenridge Premium 32 | VBF32THP |,,Decorative Fronts,Product,,,VBF32THP,,,,,,,,
vbf36tbl,720968994615,,Empire,,,,,,,VBF36TBL,Empire Black Steel Frame for Breckenridge Premium 36 | VBF36TBL |,,Decorative Fronts,Product,,,VBF36TBL,,,,,,,,
vbf36thp,720968994585,,Empire,,,,,,,VBF36THP,Empire Hammered Pewter Steel Frame for Breckenridge Premium 36 | VBF36THP |,,Decorative Fronts,Product,,,VBF36THP,,,,,,,,
vbf42tbl,720968994578,,Empire,,,,,,,VBF42TBL,Empire Black Steel Frame for Breckenridge Premium 42 | VBF42TBL |,,Decorative Fronts,Product,,,VBF42TBL,,,,,,,,
vbf42thp,720968994547,,Empire,,,,,,,VBF42THP,Empire Hammered Pewter Steel Frame for Breckenridge Premium 42 | VBF42THP |,,Decorative Fronts,Product,,,VBF42THP,,,,,,,,
vbp32d2a,720968971241,,Empire,,,,,,,VBP32D2A,Empire Aged Brick Liner for Breckenridge Premium 32 | VBP32D2A |,,Interior Panels,Product,,,VBP32D2A,,,,,,,,
vbp32d2e,720968971234,,Empire,,,,,,,VBP32D2E,Empire Banded Brick Liner for Breckenridge Premium 32 | VBP32D2E |,,Interior Panels,Product,,,VBP32D2E,,,,,,,,
vbp32d2f,720968971227,,Empire,,,,,,,VBP32D2F,Empire Traditional Brick Liner for Breckenridge Premium 32 | VBP32D2F |,,Interior Panels,Product,,,VBP32D2F,,,,,,,,
vbp32d2g,720968971210,,Empire,,,,,,,VBP32D2G,Empire Stacked Limestone Liner for Breckenridge Premium 32 | VBP32D2G |,,Interior Panels,Product,,,VBP32D2G,,,,,,,,
vbp32sa,720968995650,,Empire,,,,,,TRUE,VBP32SA,Empire Aged Brick Liner for Breckenridge Deluxe 32 | VBP32SA |,,Interior Panels,Variation Product,,,VBP32SA,,,,,,,,
vbp32se,720968990051,,Empire,,,,,,TRUE,VBP32SE,Empire Banded Brick Liner for Breckenridge Deluxe 32 | VBP32SE |,,Interior Panels,Variation Product,,,VBP32SE,,,,,,,,
vbp32sf,720968979698,,Empire,,,,,,TRUE,VBP32SF,Empire Traditional Brick Liner for Breckenridge Deluxe 32 | VBP32SF |,,Interior Panels,Variation Product,,,VBP32SF,,,,,,,,
vbp32sg,720968979636,,Empire,,,,,,TRUE,VBP32SG,Empire Stacked Limestone Liner for Breckenridge Deluxe 32 | VBP32SG |,,Interior Panels,Variation Product,,,VBP32SG,,,,,,,,
vbp32skr,720968982537,,Empire,,,,,,TRUE,VBP32SKR,Empire Black Porcelain Liner for Breckenridge Deluxe 32 | VBP32SKR |,,Interior Panels,Variation Product,,,VBP32SKR,,,,,,,,
vbp32t2e,720968971197,,Empire,,,,,,,VBP32T2E,Empire Banded Brick Liner for Breckenridge Select 32 | VBP32T2E |,,Interior Panels,Product,,,VBP32T2E,,,,,,,,
vbp32t2g,720968971180,,Empire,,,,,,,VBP32T2G,Empire Stacked Limestone Liner for Breckenridge Select 32 | VBP32T2G |,,Interior Panels,Product,,,VBP32T2G,,,,,,,,
vbp32t2h,720968971173,,Empire,,,,,,,VBP32T2H,Empire Herringbone Brick Liner for Breckenridge Select 32 | VBP32T2H |,,Interior Panels,Product,,,VBP32T2H,,,,,,,,
vbp36d2a,720968971159,,Empire,,,,,,,VBP36D2A,Empire Aged Brick Liner for Breckenridge Premium 36 | VBP36D2A |,,Interior Panels,Product,,,VBP36D2A,,,,,,,,
vbp36d2e,720968971142,,Empire,,,,,,,VBP36D2E,Empire Banded Brick Liner for Breckenridge Premium 36 | VBP36D2E |,,Interior Panels,Product,,,VBP36D2E,,,,,,,,
vbp36d2f,720968971135,,Empire,,,,,,,VBP36D2F,Empire Traditional Brick Liner for Breckenridge Premium 36 | VBP36D2F |,,Interior Panels,Product,,,VBP36D2F,,,,,,,,
vbp36d2g,720968971128,,Empire,,,,,,,VBP36D2G,Empire Stacked Limestone Liner for Breckenridge Premium 36 | VBP36D2G |,,Interior Panels,Product,,,VBP36D2G,,,,,,,,
vbp36lkr,720968962232,,Empire,,,,,TRUE,TRUE,VBP36LKR,Empire Black Porcelain Liner for Boulevard 36 | VBP36LKR |,"ONI24N, ONI30N, ONR24N, ONR30N, VFLB36FP30N, VFLB36FP90N",Interior Panels,Variation Product,,,VBP36LKR,,,,,,,,
vbp36lss,720968962218,,Empire,,,,,TRUE,TRUE,VBP36LSS,Empire Stainless Steel Liner for Boulevard 36 | VBP36LSS |,"ONI24N, ONI30N, ONR24N, ONR30N, VFLB36FP30N, VFLB36FP90N",Interior Panels,Variation Product,,,VBP36LSS,,,,,,,,
vbp36lwr,720968962225,,Empire,,,,,TRUE,TRUE,VBP36LWR,Empire White Porcelain Liner for Boulevard 36 | VBP36LWR |,"ONI24N, ONI30N, ONR24N, ONR30N, VFLB36FP30N, VFLB36FP90N",Interior Panels,Variation Product,,,VBP36LWR,,,,,,,,
vbp36sa,720968995643,,Empire,,,,,,TRUE,VBP36SA,Empire Aged Brick Liner for Breckenridge Deluxe 36 | VBP36SA |,,Interior Panels,Variation Product,,,VBP36SA,,,,,,,,
vbp36se,720968990044,,Empire,,,,,,TRUE,VBP36SE,Empire Banded Brick Liner for Breckenridge Deluxe 36 | VBP36SE |,,Interior Panels,Variation Product,,,VBP36SE,,,,,,,,
vbp36sf,720968979681,,Empire,,,,,,TRUE,VBP36SF,Empire Traditional Brick Liner for Breckenridge Deluxe 36 | VBP36SF |,,Interior Panels,Variation Product,,,VBP36SF,,,,,,,,
vbp36sg,720968979612,,Empire,,,,,,TRUE,VBP36SG,Empire Stacked Limestone Liner for Breckenridge Deluxe 36 | VBP36SG |,,Interior Panels,Variation Product,,,VBP36SG,,,,,,,,
vbp36skr,720968982513,,Empire,,,,,,TRUE,VBP36SKR,Empire Black Porcelain Liner for Breckenridge Deluxe 36 | VBP36SKR |,,Interior Panels,Variation Product,,,VBP36SKR,,,,,,,,
